,LP2_c1_surpass_rade,LP2_makespan,LP2_makespan_c1,LP2_makespan_c2,LP2_workload_rade,LP3_c1_surpass_rade,LP3_makespan,LP3_makespan_c1,LP3_makespan_c2,LP3_workload_rade,LP4_c1_surpass_rade,LP4_makespan,LP4_makespan_c1,LP4_makespan_c2,LP4_workload_rade,LP5_c1_surpass_rade,LP5_makespan,LP5_makespan_c1,LP5_makespan_c2,LP5_workload_rade,LP6_c1_surpass_rade,LP6_makespan,LP6_makespan_c1,LP6_makespan_c2,LP6_workload_rade,LP7_c1_surpass_rade,LP7_makespan,LP7_makespan_c1,LP7_makespan_c2,LP7_workload_rade,NP_c1_surpass_rade,NP_makespan_c1,NP_makespan_c2,NP_workload_rade,P_c1_surpass_rade,P_makespan,P_makespan_c1,P_makespan_c2,P_workload_rade
new_12,0,1094034,689578,1094034,94.81041527,5.002410834,1182563,725890,1182563,88.55697487,1.147391991,1113691,697582,1113691,94.96438622,0,1094034,689578,1094034,94.81041527,0,1088063,689354,1088063,95.47451365,1.147391991,1094034,697582,1094034,95.12780356,4.208514268,719874,1188690,88.71371576,0,1094034,689578,1094034,94.81041527
new_442,0,404194,290490,404194,99.99984577,0,404194,290490,404194,99.99984577,0,367802,290490,367802,99.99984577,0,367802,290490,367802,99.99984577,0,367802,290490,367802,99.99984577,0,367802,290490,367802,99.99984577,0,290490,404194,99.99984577,0,367802,290490,367802,99.99984577
new_263,0,438878,406658,438878,98.38024114,0,406658,406658,278710,99.99985684,0,438878,406658,438878,98.38024114,0,438878,406658,438878,98.38024114,0,438878,406658,438878,98.38024114,0,438878,406658,438878,98.38024114,0,406658,278710,99.99985684,0,438878,406658,438878,98.38024114
new_453,0,472502,472502,205926,76.95724935,0,472502,472502,205926,76.95724935,0,472502,472502,205926,76.95724935,0,472502,472502,205926,76.95724935,0,472502,472502,205926,76.95724935,0,472502,472502,205926,76.95724935,0,472502,205926,76.95724935,0,472502,472502,205926,76.95724935
new_486,0,472502,472502,367802,99.29495768,0,472502,472502,367802,99.29495768,0,472502,472502,367802,99.29495768,0,472502,472502,367802,99.29495768,0,472502,472502,367802,99.29495768,0,472502,472502,367802,99.29495768,0,472502,367802,99.29495768,0,472502,472502,367802,99.29495768
new_468,0,478738,472502,478738,99.96824997,0,472502,472502,467226,99.96824997,0,478738,472502,478738,99.96824997,0,478738,472502,478738,99.96824997,0,478738,472502,478738,99.96824997,0,478738,472502,478738,99.96824997,0,472502,399102,99.96827566,0,478738,472502,478738,99.96824997
new_60,0,486498,290490,486498,99.99986214,0,486498,290490,486498,99.99986214,0,486498,290490,486498,99.99986214,0,486498,290490,486498,99.99986214,0,486498,290490,486498,99.99986214,0,486498,290490,486498,99.99986214,0,290490,486498,99.99986214,0,486498,290490,486498,99.99986214
new_103,0,486498,486498,390490,99.99989114,0,486498,486498,390490,99.99989114,0,486498,486498,390490,99.99989114,0,486498,486498,390490,99.99989114,0,486498,486498,390490,99.99989114,0,486498,486498,390490,99.99989114,0,486498,390490,99.99989114,0,486498,486498,390490,99.99989114
new_278,0,486498,486498,390490,99.99989114,0,486498,486498,390490,99.99989114,0,486498,486498,390490,99.99989114,0,486498,486498,390490,99.99989114,0,486498,486498,390490,99.99989114,0,486498,486498,390490,99.99989114,0,486498,390490,99.99989114,0,486498,486498,390490,99.99989114
new_41,0,490490,390490,490490,99.99989833,0,490490,390490,490490,99.99989833,0,490490,390490,490490,99.99989833,0,490490,390490,490490,99.99989833,0,490490,390490,490490,99.99989833,0,490490,390490,490490,99.99989833,0,390490,490490,99.99989833,0,490490,390490,490490,99.99989833
new_207,0,490490,490490,390490,94.38674017,0,490490,490490,390490,94.38674017,0,490490,490490,390490,94.38674017,0,490490,490490,390490,94.38674017,0,490490,490490,390490,94.38674017,0,490490,490490,390490,94.38674017,0,490490,390490,94.38674017,0,490490,490490,390490,94.38674017
new_320,0,490490,490490,459102,99.99990036,0,546658,490490,546658,99.75420824,0,490490,490490,430490,99.99990036,0,490490,490490,459102,99.99990036,0,490490,490490,459102,99.99990036,0,490490,490490,459102,99.99990036,0,490490,430490,99.99990036,0,490490,490490,459102,99.99990036
new_232,0,494766,494766,367802,97.72614142,0,494766,494766,367802,97.72614142,0,494766,494766,367802,97.72614142,0,494766,494766,367802,97.72614142,0,494766,494766,367802,97.72614142,0,494766,494766,367802,97.72614142,0,494766,367802,97.72614142,0,494766,494766,367802,97.72614142
new_7,0,497594,290490,497594,88.32749616,0,497594,290490,497594,88.32749616,0,497594,290490,497594,88.32749616,0,497594,290490,497594,88.32749616,0,497594,290490,497594,88.32749616,0,497594,290490,497594,88.32749616,0,290490,497594,88.32749616,0,497594,290490,497594,88.32749616
new_369,0,501202,486498,501202,84.30535409,0,501202,486498,501202,84.30535409,0,501202,486498,501202,84.30535409,0,501202,486498,501202,84.30535409,0,501202,486498,501202,84.30535409,0,501202,486498,501202,84.30535409,0,486498,501202,84.30535409,0,501202,486498,501202,84.30535409
new_490,0,501202,486498,501202,84.30535409,0,501202,486498,501202,84.30535409,0,501202,486498,501202,84.30535409,0,501202,486498,501202,84.30535409,0,501202,486498,501202,84.30535409,0,501202,486498,501202,84.30535409,0,486498,501202,84.30535409,0,501202,486498,501202,84.30535409
new_69,0,503466,503466,367802,99.02680312,0,503466,503466,367802,99.02680312,0,503466,503466,367802,99.02680312,0,503466,503466,367802,99.02680312,0,503466,503466,367802,99.02680312,0,503466,503466,367802,99.02680312,0,503466,367802,99.02680312,0,503466,503466,367802,99.02680312
new_112,0,519858,519858,501202,97.09379051,0,519858,519858,402486,97.03349954,0,519858,519858,501202,97.09379051,0,519858,519858,501202,97.09379051,0,519858,519858,501202,97.09379051,0,519858,519858,501202,97.09379051,6.542382022,556250,322711,97.22179842,0,519858,519858,501202,97.09379051
new_332,0,521114,290490,521114,94.56848981,0,521114,290490,521114,94.56848981,0,521114,290490,521114,94.56848981,0,521114,290490,521114,94.56848981,0,521114,290490,521114,94.56848981,0,521114,290490,521114,94.56848981,0,290490,521114,94.56848981,0,521114,290490,521114,94.56848981
new_216,0,526902,526902,354930,96.51120797,0,526902,526902,354930,96.51120797,0,526902,526902,354930,96.51120797,0,526902,526902,354930,96.51120797,0,526902,526902,354930,96.51120797,0,526902,526902,354930,96.51120797,0,526902,354930,96.51120797,0,526902,526902,354930,96.51120797
new_264,0,526902,526902,437958,90.15329506,0,526902,526902,437958,90.15329506,0,526902,526902,437958,90.15329506,0,526902,526902,437958,90.15329506,0,526902,526902,437958,90.15329506,0,526902,526902,437958,90.15329506,0,526902,437958,90.15329506,0,526902,526902,437958,90.15329506
new_312,0,526902,526902,354930,96.30809992,0,526902,526902,354930,96.30809992,0,526902,526902,354930,96.30809992,0,526902,526902,354930,96.30809992,0,526902,526902,354930,96.30809992,0,526902,526902,354930,96.30809992,0,526902,354930,96.30809992,0,526902,526902,354930,96.30809992
new_244,0,529814,501426,529814,93.76773346,0,501426,501426,278710,93.90815917,0,529814,501426,529814,93.76773346,0,529814,501426,529814,93.76773346,0,529814,501426,529814,93.76773346,0,529814,501426,529814,93.76773346,0,501426,278710,93.90815917,0,529814,501426,529814,93.76773346
new_35,0,535602,535602,367802,97.34569805,0,535602,535602,367802,97.34569805,0,535602,535602,367802,97.34569805,0,535602,535602,367802,97.34569805,0,535602,535602,367802,97.34569805,0,535602,535602,367802,97.34569805,0,535602,367802,97.34569805,0,535602,535602,367802,97.34569805
new_503,0,535602,535602,367802,97.48911514,0,535602,535602,367802,97.48911514,0,535602,535602,367802,97.48911514,0,535602,535602,367802,97.48911514,0,535602,535602,367802,97.48911514,0,535602,535602,367802,97.48911514,0,535602,367802,97.48911514,0,535602,535602,367802,97.48911514
new_56,0,543378,486498,543378,93.42132079,0,543378,486498,543378,93.42132079,0,543378,486498,543378,93.42132079,0,543378,486498,543378,93.42132079,0,543378,486498,543378,93.42132079,0,543378,486498,543378,93.42132079,0,486498,543378,93.42132079,0,543378,486498,543378,93.42132079
new_304,0,550938,526902,550938,98.06012574,0,550938,526902,550938,98.06012574,0,550938,526902,550938,98.06012574,0,550938,526902,550938,98.06012574,0,550938,526902,550938,98.06012574,0,550938,526902,550938,98.06012574,0,526902,550938,98.06012574,0,550938,526902,550938,98.06012574
new_248,0,551994,390490,551994,94.9092244,0,551994,390490,551994,94.9092244,0,551994,390490,551994,94.9092244,0,551994,390490,551994,94.9092244,0,551994,390490,551994,94.9092244,0,551994,390490,551994,94.9092244,0,390490,551994,94.9092244,0,551994,390490,551994,94.9092244
new_188,0,552078,486498,552078,98.40511107,0,552078,486498,552078,98.40511107,0,552078,486498,552078,98.40511107,0,552078,486498,552078,98.40511107,0,552078,486498,552078,98.40511107,0,552078,486498,552078,98.40511107,0,486498,552078,98.40511107,0,552078,486498,552078,98.40511107
new_228,0,552078,290490,552078,80.89143973,0,552078,290490,552078,80.89143973,0,552078,290490,552078,80.89143973,0,552078,290490,552078,80.89143973,0,552078,290490,552078,80.89143973,0,552078,290490,552078,80.89143973,0,290490,552078,80.89143973,0,552078,290490,552078,80.89143973
new_405,0,553986,406658,553986,96.52788797,0,553986,406658,553986,96.52788797,0,553986,406658,553986,95.91608327,0,553986,406658,553986,95.91608327,0,553986,406658,553986,95.91608327,0,553986,406658,553986,95.91608327,0,406658,553986,96.98425262,0,553986,406658,553986,95.91608327
new_25,0,560958,560958,379102,83.85927263,0,560958,560958,379102,83.85927263,0,560958,560958,379102,83.85927263,0,560958,560958,379102,83.85927263,0,560958,560958,379102,83.85927263,0,560958,560958,379102,83.85927263,0,560958,379102,83.85927263,0,560958,560958,379102,83.85927263
new_63,0,562034,503466,562034,91.84998826,0,562034,503466,562034,91.84998826,0,562034,503466,562034,91.84998826,0,562034,503466,562034,91.84998826,0,562034,503466,562034,91.84998826,0,562034,503466,562034,91.84998826,2.58576321,516830,562034,92.47190787,0,562034,503466,562034,91.84998826
new_31,0,566206,519858,566206,97.27690888,0,566206,519858,566206,96.94825823,0,572138,519858,572138,97.10513373,0,566206,519858,566206,97.27690888,0,566206,519858,566206,97.27690888,0,566206,519858,566206,97.27690888,0,519858,572138,97.01989454,0,566206,519858,566206,97.27690888
new_8,0,573986,481202,573986,95.35294283,0,573986,481202,573986,95.35294283,0,573986,481202,573986,95.35294283,0,573986,481202,573986,95.35294283,0,573986,481202,573986,95.35294283,0,573986,481202,573986,95.35294283,0,481202,573986,95.35294283,0,573986,481202,573986,95.35294283
new_310,0,575514,290490,575514,91.8634317,0,575514,290490,575514,91.8634317,0,575514,290490,575514,91.8634317,0,575514,290490,575514,91.8634317,0,575514,290490,575514,91.8634317,0,575514,290490,575514,91.8634317,0,290490,575514,91.8634317,0,575514,290490,575514,91.8634317
new_348,0,577506,503466,577506,94.784911,0,577506,503466,577506,94.784911,0,577506,503466,577506,94.784911,0,577506,503466,577506,94.784911,0,577506,503466,577506,94.784911,0,577506,503466,577506,94.784911,10.79403104,564386,486570,94.784911,0,577506,503466,577506,94.784911
new_205,0,580978,486498,580978,99.99988218,0,580978,486498,580978,99.99988218,0,580978,486498,580978,99.99988218,0,580978,486498,580978,99.99988218,0,580978,486498,580978,99.99988218,0,580978,486498,580978,99.99988218,0,486498,580978,99.99988218,0,580978,486498,580978,99.99988218
new_355,0,580978,486498,580978,97.21166578,0,580978,486498,580978,97.21166578,0,580978,486498,580978,97.21166578,0,580978,486498,580978,97.21166578,0,580978,486498,580978,97.21166578,0,580978,486498,580978,97.21166578,0,486498,580978,97.21166578,0,580978,486498,580978,97.21166578
new_328,0,580979,290490,580979,99.99989056,0,580979,290490,580979,99.99989056,0,580979,290490,580979,99.99989056,0,580979,290490,580979,99.99989056,0,580979,290490,580979,99.99989056,0,580979,290490,580979,99.99989056,0,290490,580979,99.99989056,0,580979,290490,580979,99.99989056
new_152,0,584214,390490,584214,93.04508588,0,584214,390490,584214,93.04508588,0,584214,390490,584214,93.04508588,0,584214,390490,584214,93.04508588,0,588386,390490,588386,94.8216492,0,584214,390490,584214,93.04508588,0,390490,584214,93.04508588,0,588386,390490,588386,86.97203544
new_367,0,586050,290490,586050,91.44823169,0,586050,290490,586050,91.44823169,0,586050,290490,586050,91.44823169,0,586050,290490,586050,91.44823169,0,586050,290490,586050,91.44823169,0,586050,290490,586050,91.44823169,0,290490,586050,91.44823169,0,586050,290490,586050,91.44823169
new_252,0,586206,381566,586206,93.95356971,0,586206,381566,586206,93.95356971,0,586206,381566,586206,93.95356971,0,586206,381566,586206,93.95356971,0,586206,381566,586206,93.95356971,0,586206,381566,586206,93.95356971,0,381566,586206,93.95356971,0,586206,381566,586206,93.95356971
new_44,0,586498,586498,222318,93.13990348,0,586498,586498,222318,93.13990348,0,586498,586498,222318,93.13990348,0,586498,586498,222318,93.13990348,0,586498,586498,222318,93.13990348,0,586498,586498,222318,93.13990348,0,586498,222318,93.13990348,0,586498,586498,222318,93.13990348
new_82,0,586498,586498,222318,92.36791047,0,586498,586498,222318,92.36791047,0,586498,586498,222318,92.36791047,0,586498,586498,222318,92.36791047,0,586498,586498,222318,92.36791047,0,586498,586498,222318,92.36791047,0,586498,222318,92.36791047,0,586498,586498,222318,92.36791047
new_358,0,586498,390490,586498,94.73628499,0,586498,390490,586498,94.73628499,0,586498,390490,586498,94.73628499,0,586498,390490,586498,94.73628499,0,586498,390490,586498,94.73628499,0,586498,390490,586498,94.73628499,0,390490,586498,94.73628499,0,586498,390490,586498,94.73628499
new_488,0,586498,586498,586498,95.58410307,0,586498,586498,586498,95.58410307,0,586498,586498,586498,95.58410307,0,586498,586498,586498,95.58410307,0,586498,586498,586498,95.58410307,0,586498,586498,586498,95.58410307,0,586498,586498,95.58410307,0,586498,586498,586498,95.58410307
new_509,0,586498,586498,390493,95.34069473,0,586498,586498,390493,95.34069473,0,586498,586498,390493,95.34069473,0,586498,586498,390493,95.34069473,0,586498,586498,390493,95.34069473,0,586498,586498,390493,95.34069473,0,586498,390493,95.34069473,0,586498,586498,390493,95.34069473
new_238,0,588470,406658,588470,95.50925493,0,588470,406658,588470,95.50925493,0,588470,406658,588470,94.88343729,0,588470,406658,588470,94.88343729,0,588470,406658,588470,94.88343729,0,588470,406658,588470,94.88343729,0,406658,588470,96.01497788,0,588470,406658,588470,94.88343729
new_5,0,589882,589882,525558,93.21273129,0,589882,589882,402486,90.26482821,0,589882,589882,525558,93.21273129,0,589882,589882,525558,93.21273129,0,589882,589882,525558,93.21273129,0,589882,589882,525558,93.21273129,11.41449789,665890,322710,88.78597939,0,589882,589882,525558,93.21273129
new_81,0,597594,490490,597594,99.44635144,0,497594,490490,497594,99.44635144,0,597594,490490,597594,96.69887485,0,597594,490490,597594,96.69887485,0,597594,490490,597594,96.69887485,0,597594,490490,597594,96.69887485,0,490490,497594,99.44635144,0,597594,490490,597594,96.69887485
new_437,0,598494,390490,598494,97.12181387,0,598494,390490,598494,97.12181387,0,598494,390490,598494,97.12181387,0,598494,390490,598494,97.12181387,0,598494,390490,598494,97.12181387,0,598494,390490,598494,97.12181387,0,390490,598494,97.12181387,0,598494,390490,598494,97.12181387
new_155,0,607734,381566,607734,80.14363964,0,607734,381566,607734,80.14363964,0,607734,381566,607734,80.14363964,0,607734,381566,607734,80.14363964,0,607734,381566,607734,80.14363964,0,607734,381566,607734,80.14363964,0,381566,607734,80.14363964,0,607734,381566,607734,80.14363964
new_194,0,608386,406658,608386,95.88214843,0,608386,406658,608386,95.88214843,0,608386,406658,608386,95.3108064,0,608386,406658,608386,95.3108064,0,608386,406658,608386,95.3108064,0,608386,406658,608386,95.3108064,0,406658,608386,96.18388348,0,608386,406658,608386,95.3108064
new_129,0,611662,390490,611662,98.98736056,0,616190,390490,616190,98.14914664,0,611662,390490,611662,98.7302984,0,611662,390490,611662,98.98736056,0,611662,390490,611662,98.7302984,0,611662,390490,611662,98.98736056,7.622246931,422710,511662,98.98736056,0,575270,390490,575270,97.62267814
new_507,0,617170,481202,617170,94.23800917,0,617170,481202,617170,94.23800917,0,617170,481202,617170,94.23800917,0,617170,481202,617170,94.23800917,0,617170,481202,617170,94.23800917,0,617170,481202,617170,94.23800917,12.84751276,552138,617170,94.25843068,0,617170,481202,617170,94.23800917
new_89,0,618270,390490,618270,94.87219943,0,618270,390490,618270,94.87219943,0,618270,390490,618270,94.87219943,0,618270,390490,618270,94.87219943,0,618270,390490,618270,94.87219943,0,618270,390490,618270,94.87219943,0,390490,618270,94.87219943,0,622442,390490,622442,93.0079662
new_483,0,619858,490490,619858,99.59138543,0,594626,490490,594626,99.69162187,0,619858,490490,619858,92.35005269,0,619858,490490,619858,92.35005269,0,619858,490490,619858,92.35005269,0,619858,490490,619858,92.35005269,0,490490,594626,99.69162187,0,619858,490490,619858,92.35005269
new_415,0,622710,486498,622710,91.94672967,0,622710,486498,622710,91.94672967,0,622710,486498,622710,91.94672967,0,622710,486498,622710,91.94672967,0,622710,486498,622710,91.94672967,0,622710,486498,622710,91.94672967,0,486498,622710,91.94672967,0,622710,486498,622710,91.94672967
new_292,0,626903,535602,626903,92.06624643,0,626903,535602,626903,92.06624643,0,626903,535602,626903,92.06624643,0,626903,535602,626903,92.06624643,0,626903,535602,626903,92.06624643,0,626903,535602,626903,92.06624643,11.69522767,606538,652138,92.04816501,0,626903,535602,626903,92.06624643
new_80,0,631918,290490,631918,90.47405143,0,631918,290490,631918,89.32361644,0,631918,290490,631918,90.76950972,0,631918,290490,631918,90.47405143,0,619698,290490,619698,91.7537941,0,631918,290490,631918,90.81818163,0,290490,631918,90.76950972,0,631918,290490,631918,88.85595149
new_357,0,640606,381566,640606,92.95487358,0,640606,381566,640606,92.95487358,0,640606,381566,640606,92.95487358,0,640606,381566,640606,92.95487358,0,640606,381566,640606,92.95487358,0,640606,381566,640606,92.95487358,0,381566,640606,92.95487358,0,640606,381566,640606,92.95487358
new_36,0,641790,381566,641790,93.13908883,0,641790,381566,641790,93.13908883,0,641790,381566,641790,93.13908883,0,641790,381566,641790,93.13908883,0,641790,381566,641790,93.13908883,0,641790,381566,641790,93.13908883,0,381566,641790,93.13908883,0,641790,381566,641790,93.13908883
new_254,0,641790,381566,641790,93.37849139,0,641790,381566,641790,93.37849139,0,641790,381566,641790,93.37849139,0,641790,381566,641790,93.37849139,0,641790,381566,641790,93.37849139,0,641790,381566,641790,93.37849139,0,381566,641790,93.37849139,0,641790,381566,641790,93.37849139
new_329,0,641790,381566,641790,87.73445454,0,641790,381566,641790,87.73445454,0,641790,381566,641790,87.73445454,0,641790,381566,641790,87.73445454,0,641790,381566,641790,87.73445454,0,641790,381566,641790,87.73445454,0,381566,641790,87.73445454,0,641790,381566,641790,87.73445454
new_376,0,643378,490490,643378,99.41265767,0,543378,490490,543378,99.41004984,0,643378,490490,643378,96.17550939,0,643378,490490,643378,96.17550939,0,643378,490490,643378,96.17550939,0,643378,490490,643378,96.17550939,0,490490,543378,99.41004426,0,643378,490490,643378,96.17550939
new_163,0,652078,490490,652078,98.40423408,0,603691,490490,603691,99.99991986,0,652078,490490,652078,94.71832976,0,652078,490490,652078,94.71832976,0,652078,490490,652078,94.73350756,0,652078,490490,652078,94.71832976,2.208283656,501566,606623,99.99991986,0,652078,490490,652078,93.46553595
new_262,0,652138,503466,652138,94.77062879,0,652138,503466,652138,94.77062879,0,652138,503466,652138,94.77062879,0,652138,503466,652138,94.77062879,0,652138,503466,652138,94.77062879,0,652138,503466,652138,94.77062879,3.244739118,520350,652138,94.77062879,0,652138,503466,652138,94.77062879
new_334,0,656226,406658,656226,92.19751058,0,656226,406658,656226,92.19751058,0,656226,406658,656226,91.91150073,0,656226,406658,656226,91.91150073,0,656226,406658,656226,91.91150073,0,656226,406658,656226,91.91150073,0,406658,656226,92.71497541,0,656226,406658,656226,91.91150073
new_388,0,656226,406658,656226,92.19751058,0,656226,406658,656226,92.19751058,0,656226,406658,656226,91.91150073,0,656226,406658,656226,91.91150073,0,656226,406658,656226,91.91150073,0,656226,406658,656226,91.91150073,0,406658,656226,92.71497541,0,656226,406658,656226,91.91150073
new_495,0,660754,486498,660754,97.91701915,0,660754,486498,660754,98.18099613,0,660754,486498,660754,98.61183949,0,660754,486498,660754,97.91701915,0,660754,486498,660754,98.59415543,0,660754,486498,660754,98.61183949,0,486498,660754,98.61183949,0,660754,486498,660754,97.91701915
new_75,0,661618,661618,636742,99.54267854,0,661618,661618,633134,99.69462921,0,661618,661618,636742,99.54267854,0,661618,661618,636742,99.54267854,0,661618,661618,636742,99.54267854,0,661618,661618,636742,99.54267854,0,661618,598050,99.99992652,0,661618,661618,636742,99.54267854
new_321,0,661618,661618,290491,86.34685684,0,661618,661618,290491,86.34685684,0,661618,661618,290491,86.34685684,0,661618,661618,290491,86.34685684,0,661618,661618,290491,86.34685684,0,661618,661618,290491,86.34685684,0,661618,290491,86.34685684,0,661618,661618,290491,86.34685684
new_342,0,662710,486498,662710,93.2836376,0,662710,486498,662710,93.2836376,0,662710,486498,662710,93.2836376,0,662710,486498,662710,93.2836376,0,662710,486498,662710,93.2836376,0,662710,486498,662710,93.2836376,0,486498,662710,93.2836376,0,662710,486498,662710,93.2836376
new_452,0,663810,113706,663810,78.03030315,0,663810,113706,663810,78.03030315,0,663810,113706,663810,78.03030315,0,663810,113706,663810,78.03030315,0,663810,113706,663810,78.03030315,0,663810,113706,663810,78.03030315,0,113706,663810,78.03030315,0,663810,113706,663810,78.03030315
new_297,0,664114,390490,664114,98.44745592,0,664114,390490,664114,98.44745592,0,664114,390490,664114,98.44745592,0,664114,390490,664114,98.44745592,0,664114,390490,664114,98.44745592,0,664114,390490,664114,98.44745592,0,390490,664114,98.44745592,0,664114,390490,664114,98.44745592
new_47,0,668538,661618,668538,93.84499241,0,661618,661618,580978,93.84499241,0,668538,661618,668538,93.84499241,0,668538,661618,668538,93.84499241,0,668538,661618,668538,93.84499241,0,668538,661618,668538,93.84499241,0,661618,580978,93.84499241,0,668538,661618,668538,93.84499241
new_30,0,669590,472502,669590,99.9706085,0,678290,472502,678290,99.9999048,0,669590,472502,669590,99.9706085,0,669590,472502,669590,99.9706085,0,669590,472502,669590,99.9706085,0,669590,472502,669590,99.9706085,0,472502,678290,99.9999048,0,669590,472502,669590,99.9706085
new_226,0,671370,381566,671370,86.85298213,0,671370,381566,671370,86.85298213,0,671370,381566,671370,86.85298213,0,671370,381566,671370,86.85298213,0,671370,381566,671370,86.85298213,0,671370,381566,671370,86.85298213,0,381566,671370,86.85298213,0,671370,381566,671370,86.85298213
new_67,0,672814,290490,672814,86.92315832,0,672814,290490,672814,86.92315832,0,672814,290490,672814,86.92315832,0,672814,290490,672814,86.92315832,0,667194,290490,667194,88.26203108,0,662102,290490,662102,88.63694278,0,290490,672814,86.92315832,0,672814,290490,672814,87.46731224
new_113,0,674058,674058,637598,97.49838967,0,674058,674058,597826,97.58816523,0,674058,674058,601206,97.70984385,0,674058,674058,637598,97.49838967,0,674058,674058,637598,97.887747,0,674058,674058,601206,97.92136664,0,674058,481430,97.60157769,0,674058,674058,637598,97.49838967
new_368,0,674058,486498,674058,89.02571097,0,674058,486498,674058,89.02571097,0,674058,486498,674058,89.02571097,0,674058,486498,674058,89.02571097,0,674058,486498,674058,89.02571097,0,674058,486498,674058,89.02571097,0,486498,674058,89.02571097,0,674058,486498,674058,89.02571097
new_418,0,674058,674058,546658,95.62797886,0,674058,674058,549362,94.61928531,0,674058,674058,672994,94.85292532,0,674058,674058,546658,95.62797886,0,674058,674058,549362,96.61507928,0,674058,674058,552970,96.54764144,1.33782593,683198,450490,96.65915053,0,674058,674058,546658,95.62797886
new_480,0,674378,486498,674378,96.63160138,0,674378,486498,674378,96.63160138,0,674378,486498,674378,96.63160138,0,674378,486498,674378,96.63160138,0,674378,486498,674378,96.63160138,0,674378,486498,674378,96.63160138,0,486498,674378,96.63160138,0,674378,486498,674378,96.63160138
new_322,0,675514,490490,675514,97.97214595,0,575514,490490,575514,98.56417143,0,675514,490490,675514,95.46271154,0,675514,490490,675514,95.46271154,0,675514,490490,675514,95.46271154,0,675514,490490,675514,95.46271154,0,490490,575514,98.56416615,0,675514,490490,675514,95.46271154
new_11,0,680978,586498,680978,99.99990899,0,680978,586498,680978,99.99990899,0,680978,586498,680978,99.99990899,0,680978,586498,680978,99.99990899,0,680978,586498,680978,99.99990899,0,680978,586498,680978,99.99990899,0,586498,680978,99.99990899,0,680978,586498,680978,99.99990899
new_83,0,680978,586498,680978,99.99990899,0,680978,586498,680978,99.99990899,0,680978,586498,680978,99.99990899,0,680978,586498,680978,99.99990899,0,680978,586498,680978,99.99990899,0,680978,586498,680978,99.99990899,0,586498,680978,99.99990899,0,680978,586498,680978,99.99990899
new_275,0,680978,290490,680978,99.99989756,0,680978,290490,680978,99.99989756,0,680978,290490,680978,99.99989756,0,680978,290490,680978,99.99989756,0,680978,290490,680978,99.99989756,0,680978,290490,680978,99.99989756,0,290490,680978,99.99989756,0,680978,290490,680978,99.99989756
new_279,0,680978,574058,680978,95.18718379,0,680978,574058,680978,95.18718379,0,680978,574058,680978,95.18718379,0,680978,574058,680978,95.18718379,0,680978,574058,680978,95.18718379,0,680978,574058,680978,95.18718379,0,574058,680978,95.18718379,0,680978,574058,680978,95.18718379
new_335,0,680978,290490,680978,91.37247141,0,680978,290490,680978,91.37247141,0,680978,290490,680978,91.37247141,0,680978,290490,680978,91.37247141,0,680978,290490,680978,91.37247141,0,680978,290490,680978,91.37247141,0,290490,680978,91.37247141,0,680978,290490,680978,91.37247141
new_377,0,680978,290490,680978,90.61267313,0,680978,290490,680978,90.61267313,0,680978,290490,680978,90.61267313,0,680978,290490,680978,90.61267313,0,680978,290490,680978,90.61267313,0,680978,290490,680978,90.61267313,0,290490,680978,90.61267313,0,680978,290490,680978,90.61267313
new_90,0,682507,486498,682507,91.61997058,0,682507,486498,682507,91.61997058,0,682507,486498,682507,91.61997058,0,682507,486498,682507,91.61997058,0,682507,486498,682507,91.61997058,0,682507,486498,682507,91.61997058,0,486498,682507,91.61997058,0,682507,486498,682507,91.61997058
new_95,0,683442,290490,683442,98.00048985,0,683442,290490,683442,98.00048985,0,683442,290490,683442,98.00048985,0,683442,290490,683442,98.00048985,0,683442,290490,683442,98.00048985,0,683442,290490,683442,98.00048985,0,290490,683442,98.00048985,0,683442,290490,683442,98.00048985
new_365,0,683442,290490,683442,95.35774515,0,683442,290490,683442,95.35774515,0,683442,290490,683442,95.35774515,0,683442,290490,683442,95.35774515,0,683442,290490,683442,95.35774515,0,683442,290490,683442,95.35774515,0,290490,683442,95.35774515,0,683442,290490,683442,95.35774515
new_142,0,686738,472502,686738,99.99992176,0,686738,472502,686738,99.99992176,0,684082,472502,684082,99.99992176,0,684082,472502,684082,99.99992176,0,684082,472502,684082,99.99992176,0,684082,472502,684082,99.99992176,0,472502,754154,99.99992176,0,684082,472502,684082,99.99992176
new_385,0,684722,390490,684722,96.0841629,0,684722,390490,684722,96.0841629,0,684722,390490,684722,96.0841629,0,684722,390490,684722,96.0841629,0,684722,390490,684722,96.0841629,0,684722,390490,684722,96.0841629,0,390490,684722,96.0841629,0,684722,390490,684722,96.0841629
new_459,0,686378,490490,686378,99.79681489,0,660818,490490,660818,99.89829923,0,686050,490490,686050,96.36902592,0,686050,490490,686050,96.36902592,0,686050,490490,686050,96.36902592,0,686050,490490,686050,96.36902592,0,490490,660818,99.89829923,0,686050,490490,686050,96.36902592
new_137,0,686066,643074,686066,99.48087826,0,731967,643074,731967,99.99993358,0,686066,643074,686066,99.48087826,0,686066,643074,686066,99.48087826,0,686066,643074,686066,99.48087826,0,686066,643074,686066,99.48087826,0,643074,731967,99.99993358,0,686066,643074,686066,99.48087826
