,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT_MAKESPAN,PT_C1,PT_C2,jitter
38,926027.0,741467.0,926027.0,923431.0,663161.0,923431.0,931084.0,666609.0,931084.0,0.1
39,937106.0,751243.0,937106.0,956826.0,674904.0,956826.0,941441.0,677469.0,941441.0,0.1
40,919851.0,727662.0,919851.0,921632.0,671704.0,921632.0,918210.0,671704.0,918210.0,0.1
41,937664.0,740331.0,937664.0,937671.0,666201.0,937671.0,934298.0,673025.0,934298.0,0.1
42,927205.0,750738.0,927205.0,927912.0,678596.0,927912.0,929219.0,678596.0,929219.0,0.1
43,948271.0,747154.0,948271.0,938947.0,673299.0,938947.0,939631.0,674451.0,939631.0,0.1
44,927489.0,755892.0,927489.0,929601.0,659162.0,929601.0,918972.0,672508.0,918972.0,0.1
45,930996.0,743584.0,930996.0,931486.0,650962.0,931486.0,928754.0,673113.0,928754.0,0.1
46,927839.0,746579.0,927839.0,932815.0,666122.0,932815.0,927203.0,674738.0,927203.0,0.1
47,938438.0,742155.0,938438.0,946753.0,669645.0,946753.0,940906.0,681446.0,940906.0,0.1
48,931567.0,738139.0,931567.0,930124.0,668113.0,930124.0,936760.0,674338.0,936760.0,0.1
49,930722.0,747746.0,930722.0,925406.0,677274.0,925406.0,934192.0,677274.0,934192.0,0.1
50,954962.0,761671.0,954962.0,946468.0,671033.0,946468.0,945703.0,682942.0,945703.0,0.1
51,928152.0,739384.0,928152.0,928592.0,674827.0,928592.0,922054.0,674827.0,922054.0,0.1
52,918183.0,741200.0,918183.0,919841.0,658360.0,919841.0,923783.0,661267.0,923783.0,0.1
53,947638.0,749438.0,947638.0,940076.0,680773.0,940076.0,941357.0,680773.0,941357.0,0.1
54,936192.0,749438.0,936192.0,939117.0,659173.0,939117.0,934827.0,672961.0,934827.0,0.1
55,932140.0,738651.0,932140.0,927360.0,648789.0,927360.0,919951.0,664357.0,919951.0,0.1
56,941104.0,740671.0,941104.0,940437.0,673520.0,940437.0,938739.0,673520.0,938739.0,0.1
57,928954.0,745961.0,928954.0,940457.0,666215.0,940457.0,938440.0,669728.0,938440.0,0.1
58,919924.0,737495.0,919924.0,924971.0,668799.0,924971.0,924354.0,668799.0,924354.0,0.1
59,940168.0,765481.0,940168.0,947364.0,684451.0,947364.0,945794.0,688254.0,945794.0,0.1
60,936880.0,755189.0,936880.0,937831.0,687782.0,937831.0,922030.0,687782.0,922030.0,0.1
61,930199.0,747873.0,930199.0,932784.0,672682.0,932784.0,922248.0,678008.0,922248.0,0.1
62,927259.0,752304.0,927259.0,935217.0,669457.0,935217.0,924706.0,676813.0,924706.0,0.1
63,931721.0,756392.0,931721.0,940140.0,671378.0,940140.0,939012.0,689537.0,939012.0,0.1
64,932770.0,747691.0,932770.0,938906.0,685594.0,938906.0,935457.0,685594.0,935457.0,0.1
