,NP_MAKESPAN,NP_C1,NP_C2,P_MAKESPAN,P_C1,P_C2,PT1_MAKESPAN,PT1_C1,PT1_C2,PT2_MAKESPAN,PT2_C1,PT2_C2,PT3_MAKESPAN,PT3_C1,PT3_C2,PT6_MAKESPAN,PT6_C1,PT6_C2
77,1158504.0,766176.0,1158504.0,1161746.0,767572.0,1161746.0,1160480.0,757363.0,1160480.0,1156306.0,764086.0,1156306.0,1223497.0,757363.0,1223497.0,1158504.0,766176.0,1158504.0
78,1158254.0,753462.0,1158254.0,1155523.0,750733.0,1155523.0,1163013.0,753294.0,1163013.0,1156853.0,754184.0,1156853.0,1154614.0,751974.0,1154614.0,1158254.0,753462.0,1158254.0
79,1165415.0,793900.0,1165415.0,1217301.0,786061.0,1217301.0,1159785.0,786061.0,1159785.0,1165071.0,803258.0,1165071.0,1268904.0,783306.0,1268904.0,1165415.0,793900.0,1165415.0
80,1146810.0,747364.0,1146810.0,1318127.0,743801.0,1318127.0,1150414.0,743997.0,1150414.0,1156459.0,743997.0,1156459.0,1290864.0,743801.0,1290864.0,1146810.0,747364.0,1146810.0
81,1121917.0,752444.0,1121917.0,1259160.0,765610.0,1259160.0,1105153.0,751114.0,1105153.0,1113301.0,753369.0,1113301.0,1190435.0,749876.0,1190435.0,1121917.0,752444.0,1121917.0
82,1189455.0,730988.0,1189455.0,1313869.0,729988.0,1313869.0,1195075.0,729988.0,1195075.0,1199713.0,729988.0,1199713.0,1319021.0,732167.0,1319021.0,1189455.0,730988.0,1189455.0
83,1141861.0,756984.0,1141861.0,1167275.0,749674.0,1167275.0,1146620.0,750105.0,1146620.0,1149444.0,750105.0,1149444.0,1203958.0,752266.0,1203958.0,1141861.0,756984.0,1141861.0
84,1146654.0,697025.0,1146654.0,1305766.0,701996.0,1305766.0,1137866.0,693199.0,1137866.0,1139848.0,700249.0,1139848.0,1207118.0,687740.0,1207118.0,1146654.0,697025.0,1146654.0
85,1147450.0,755458.0,1147450.0,1185183.0,754755.0,1185183.0,1145909.0,749897.0,1145909.0,1148100.0,758308.0,1148100.0,1207469.0,748891.0,1207469.0,1147450.0,755458.0,1147450.0
86,1164915.0,763649.0,1164915.0,1331251.0,754804.0,1331251.0,1163889.0,760102.0,1163889.0,1163946.0,759250.0,1163946.0,1210945.0,756621.0,1210945.0,1164915.0,763649.0,1164915.0
87,1161353.0,801480.0,1161353.0,1290614.0,786328.0,1290614.0,1157366.0,781846.0,1157366.0,1153371.0,806825.0,1153371.0,1177904.0,780398.0,1177904.0,1161353.0,801480.0,1161353.0
88,1138504.0,737099.0,1138504.0,1329908.0,719677.0,1329908.0,1153855.0,732070.0,1153855.0,1157846.0,732194.0,1157846.0,1148873.0,732537.0,1148873.0,1138504.0,737099.0,1138504.0
89,1156759.0,736632.0,1156759.0,1212687.0,733822.0,1212687.0,1157819.0,728968.0,1157819.0,1156352.0,735643.0,1156352.0,1232101.0,728968.0,1232101.0,1156759.0,736632.0,1156759.0
90,1138982.0,757783.0,1138982.0,1301987.0,749331.0,1301987.0,1131283.0,751915.0,1131283.0,1135376.0,761874.0,1135376.0,1195681.0,751601.0,1195681.0,1138982.0,757783.0,1138982.0
91,1160687.0,763026.0,1160687.0,1334501.0,755666.0,1334501.0,1159123.0,756610.0,1159123.0,1163806.0,761886.0,1163806.0,1256519.0,756835.0,1256519.0,1160687.0,763026.0,1160687.0
92,1152359.0,739584.0,1152359.0,1213945.0,740268.0,1213945.0,1141309.0,734852.0,1141309.0,1148214.0,737337.0,1148214.0,1227905.0,735362.0,1227905.0,1152359.0,739584.0,1152359.0
93,1154280.0,757418.0,1154280.0,1207164.0,751613.0,1207164.0,1155775.0,754961.0,1155775.0,1144132.0,760634.0,1144132.0,1245831.0,754952.0,1245831.0,1154280.0,757418.0,1154280.0
94,1112928.0,720080.0,1112928.0,1115158.0,718719.0,1115158.0,1106254.0,718737.0,1106254.0,1110971.0,721275.0,1110971.0,1198135.0,719258.0,1198135.0,1112928.0,720080.0,1112928.0
95,1167005.0,722438.0,1167005.0,1291870.0,720123.0,1291870.0,1167379.0,721523.0,1167379.0,1171987.0,722147.0,1171987.0,1320192.0,721523.0,1320192.0,1167005.0,722438.0,1167005.0
96,1152326.0,743883.0,1152326.0,1330843.0,736871.0,1330843.0,1149202.0,736122.0,1149202.0,1161184.0,736744.0,1161184.0,1254998.0,735941.0,1254998.0,1152326.0,743883.0,1152326.0
97,1117931.0,680300.0,1117931.0,1222545.0,667339.0,1222545.0,1125951.0,672636.0,1125951.0,1118859.0,675495.0,1118859.0,1240738.0,673162.0,1240738.0,1117931.0,680300.0,1117931.0
98,1199817.0,776006.0,1199817.0,1255254.0,763211.0,1255254.0,1201148.0,762718.0,1201148.0,1194256.0,767680.0,1194256.0,1309886.0,760011.0,1309886.0,1199817.0,776006.0,1199817.0
99,1090738.0,714684.0,1090738.0,1185261.0,719887.0,1185261.0,1084174.0,714617.0,1084174.0,1088274.0,715328.0,1088274.0,1152772.0,715298.0,1152772.0,1090738.0,714684.0,1090738.0
